Detail URL,Title,Salary,Contract Type,Job Type,Location
https://www.reed.co.uk/jobs/2024-operations-off-cycle-analyst-glasgow/52265196?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,2024 Operations Off Cycle Analyst Glasgow,Competitive salary,Permanent,full-time,Glasgow Lanarkshire
https://www.reed.co.uk/jobs/uk-payroll-analyst/52264681?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,UK Payroll Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/senior-credit-strategy-analyst/52264404?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,Senior Credit Strategy Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/qa-engineer/52264705?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,QA Engineer,Competitive salary,Permanent,full-time,Belfast County Antrim
https://www.reed.co.uk/jobs/analyst-middle-office-investment-operations/52264947?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,"Analyst, Middle Office - Investment Operations",Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/digital-analyst/52284092?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,Digital Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/senior-digital-analyst/52284090?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,Senior Digital Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/senior-finance-data-accountant/52264481?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,Senior Finance Data Accountant,Competitive salary,Permanent,full-time,Leeds West Yorkshire
https://www.reed.co.uk/jobs/fund-management-business-analyst/52265556?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,Fund Management Business Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/java-developer/52265788?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,Java Developer,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/senior-pricing-analyst/52264305?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,Senior Pricing Analyst,Competitive salary,Permanent,full-time,Hove East Sussex
https://www.reed.co.uk/jobs/trade-support-analyst-trading-company/52265302?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,Trade Support Analyst - Trading Company,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/equity-analyst-forensic-accounting/52267151?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,Equity Analyst Forensic Accounting,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/client-lifecycle-onboarding-analyst/52279439?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,Client Lifecycle Onboarding Analyst,Competitive salary,Permanent,full-time,Belfast County Antrim
https://www.reed.co.uk/jobs/investor-relations-associate-or-analyst-leading-mid-market-firm-london-uk/52265110?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,"Investor Relations Associate or Analyst, Leading Mid-Market Firm, London, UK",Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/esg-analyst/52265808?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,ESG Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/commodity-operations-analyst/52264680?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,Commodity Operations Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/operations-analyst-equity-boutique/52265033?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,"Operations Analyst, Equity Boutique",Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/accounts-receivable-analyst/52264653?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,Accounts Receivable Analyst,Competitive salary,Permanent,full-time,Belfast County Antrim
https://www.reed.co.uk/jobs/middle-office-oversight-investment-operations-senior-analyst/52266868?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D92,Middle Office Oversight Investment Operations Senior Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/middle-office-oversight-investment-operations-senior-analyst/52266868?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Middle Office Oversight Investment Operations Senior Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/agency-payments-analyst/52283166?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Agency Payments Analyst,Competitive salary,Permanent,full-time,Cardiff South Glamorgan
https://www.reed.co.uk/jobs/fund-analyst-fund-accountant/52265864?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Fund Analyst / Fund Accountant,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/associate-director-financial-modelling/52267117?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,"Associate Director, Financial Modelling",Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/fixed-income-investment-liaison-analyst/52264632?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Fixed Income Investment Liaison Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/credit-portfolio-analyst/52265682?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Credit Portfolio Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/finance-risk-systems-analyst-emea/52264613?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,"Finance Risk & Systems Analyst, EMEA",Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/operations-analyst-french-speaking/52267142?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Operations Analyst - French speaking,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/loan-operations-analyst-ftc/52263778?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Loan Operations Analyst FTC,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/risk-committee-reporting-analyst/52263815?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Risk Committee Reporting Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/senior-data-engineer/52264845?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Senior Data Engineer,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/operations-analyst/52263825?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Operations Analyst,Competitive salary,Permanent,full-time,Bolton Lancashire
https://www.reed.co.uk/jobs/senior-analyst-performance-analysis/52274803?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Senior Analyst - Performance & Analysis,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/global-markets-senior-analyst-strategy-and-analytics/52266086?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Global Markets - Senior Analyst - Strategy and Analytics,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/fund-analyst/52266924?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Fund Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/client-reporting-analyst/52264617?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Client Reporting Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/quantitative-market-analyst/52265463?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Quantitative Market Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/technology-consulting-manager/52265376?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Technology Consulting Manager,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/material-property-controller-ts-sci-with-poly/52284360?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Material/Property Controller - TS/SCI with Poly,Competitive salary,Permanent,full-time,Harrogate North Yorkshire
https://www.reed.co.uk/jobs/global-funding-deferred-compensation-manager-hybrid/52266710?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Global Funding & Deferred Compensation Manager Hybrid,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/production-support-manager/52264360?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Production Support Manager,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/senior-risk-actuary/52264176?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Senior Risk Actuary,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/investment-manager/52264243?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Investment Manager,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/integration-specialist-avp/52265626?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,"Integration Specialist, AVP",Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/head-of-finance-business-partnering/52264650?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Head of Finance Business Partnering,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/vice-president-corporate-finance-business-services/52265453?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Vice President - Corporate Finance Business Services,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/senior-java-engineer/52271476?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Senior Java Engineer,Competitive salary,Permanent,full-time,Belfast County Antrim
https://www.reed.co.uk/jobs/distribution-analyst/52264288?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Distribution Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/crm-executive/52283170?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,CRM Executive,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/trainee-cross-asset-derivative-strategy-others-london-united-kingdom/52266046?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,"Trainee - Cross-Asset Derivative Strategy - Others - London, United Kingdom",Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/vice-president-corporate-finance-fintech/52265445?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Vice President - Corporate Finance FinTech,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/hands-on-team-lead-python-world-leading-hedge-fund/52265010?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Hands-On Team Lead Python- World-Leading Hedge Fund,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/fixed-income-trainee-12-month-placement/52266697?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Fixed Income Trainee 12-month placement,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/business-analyst-payments-project/52266803?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Business Analyst - Payments Project,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D91,Risk Data Analyst,Competitive salary,Permanent,full-time,Loughborough Leicestershire
https://www.reed.co.uk/jobs/investment-risk-intern-12-month-placement-2024-2025/52265381?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,Investment Risk - Intern 12-month placement 2024-2025,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/executive-assistant/52265791?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,Executive Assistant,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/performance-planning-reporting-lead/52264290?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,"Performance, Planning & Reporting Lead",Competitive salary,Permanent,full-time,Hove East Sussex
https://www.reed.co.uk/jobs/operational-readiness-manager-assistant-vice-president/52265638?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,"Operational Readiness Manager, Assistant Vice President",Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/financial-services-regulatory-economist-manager/52235158?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,Financial Services Regulatory Economist Manager,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/gilt-dealer/52265167?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,Gilt Dealer,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/2024-operations-graduate-apprenticeship-program-glasgow/52265198?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,2024 Operations Graduate Apprenticeship Program Glasgow,Competitive salary,Permanent,full-time,Glasgow Lanarkshire
https://www.reed.co.uk/jobs/senior-business-crm-manager/52266745?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,Senior Business CRM Manager,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/regulatory-economics-senior-manager-associate-director/52243927?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,Regulatory Economics Senior Manager/Associate Director,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/vice-president-corporate-finance-consumer-food-retail/52265441?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,"Vice President - Corporate Finance Consumer, Food & Retail",Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/q124-crm-manager/52279419?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,Q124 CRM Manager,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/pmo-lead/52265596?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,PMO Lead,Competitive salary,Permanent,full-time,Hove East Sussex
https://www.reed.co.uk/jobs/risk-mgmt-associate/52266078?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,Risk Mgmt Associate,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/director-transaction-advisory-services-financial-due-diligence-london-uk/52265438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,"Director, Transaction Advisory Services - Financial Due Diligence - London, UK",Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/quant-developer-msl/52264492?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,Quant Developer - MSL,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/head-senior-director-it-asset-management-itam/52265950?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,"Head, Senior Director, IT Asset Management ITAM",Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/senior-associate-transaction-management/52265546?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D90,"Senior Associate, Transaction Management",Competitive salary,Permanent,full-time,London South East England
